396,355
396,199
397,103
397,498
398,283
398,57
398,644
398,501
399,8
399,431
399,294
399,731
400,543
401,716
401,92
402,133
402,588
403,432
403,265
403,475
404,655
405,359
405,86
405,534
406,473
406,86
406,275
407,139
407,601
408,470
409,713
410,187
410,234
411,709
412,608
412,762
413,502
413,297
413,284
414,429
415,365
415,232
415,565
415,446
416,335
416,422
416,338
416,553
417,677
417,461
417,349
417,430
418,492
419,436
419,282
420,66
420,492
420,441
421,233
421,614
421,705
421,376
422,102
422,628
423,742
423,93
423,299
423,557
424,118
425,62
426,731
427,112
427,348
427,62
427,17
428,367
428,590
428,608
428,251
429,743
430,494
430,539
430,403
430,116
431,176
431,264
431,366
432,315
432,33
432,581
433,299
433,222
433,705
433,149
434,498
435,443
435,59
435,331
435,408
436,398
436,785
436,629
436,79
437,443
437,497
438,53
438,537
439,84
439,704
439,204
439,518
440,290
440,537
440,466
441,652
441,379
441,607
442,638
443,556
443,50
443,126
444,16
444,26
444,230
444,200
445,157
445,614
445,707
445,285
446,89
446,287
446,75
447,740
447,235
447,308
447,441
448,142
448,478
448,343
448,663
449,520
449,254
449,201
450,32
451,53
452,25
452,564
453,558
453,110
453,581
453,514
454,197
454,568
454,588
454,596
455,646
455,768
456,506
456,612
457,676
458,116
458,17
459,267
459,762
459,616
460,626
460,732
460,645
460,358
461,295
461,95
461,395
462,417
462,626
462,762
462,327
463,776
463,486
463,282
463,678
464,616
464,229
464,757
464,766
465,755
465,270
465,323
466,196
466,82
466,717
467,269
467,392
467,577
468,257
469,525
469,565
470,584
470,28
470,318
470,573
471,752
471,384
471,162
472,788
473,713
473,729
474,226
474,402
474,709
475,343
475,315
475,272
476,147
476,54
476,800
477,33
477,248
477,500
478,374
478,104
478,177
479,170
479,297
479,598
480,121
481,31
481,425
482,669
482,236
482,709
482,766
483,126
483,604
483,794
484,540
484,644
485,385
485,411
485,633
485,22
486,97
487,506
487,271
487,629
488,168
488,234
489,24
489,467
489,44
490,762
490,296
490,788
491,309
491,680
491,211
492,654
492,627
493,507
494,520
494,28
495,685
495,322
495,133
495,29
496,143
497,357
498,610
498,163
499,10
499,476
500,765
500,235
501,337
501,321
501,616
502,530
502,646
502,699
502,243
503,456
503,449
504,652
504,76
504,31
504,220
505,65
505,561
505,627
506,118
506,463
506,326
506,296
507,27
507,364
507,515
507,227
508,33
509,102
510,711
511,176
511,765
511,635
512,577
512,36
512,769
513,290
513,149
513,734
513,135
514,677
514,130
514,643
515,580
515,421
515,30
516,377
516,424
516,355
517,182
518,134
518,135
518,498
518,535
519,703
520,223
521,296
521,458
521,52
522,334
522,229
523,704
523,418
524,94
524,298
525,352
525,308
525,727
526,720
527,708
527,629
527,111
527,601
528,338
528,15
529,706
529,162
529,757
530,742
531,299
531,269
532,551
532,728
532,609
532,503
533,567
533,376
533,450
534,677
534,534
535,442
536,11
536,758
537,774
537,18
538,238
538,283
539,18
539,266
539,690
540,500
541,554
542,279
542,73
542,157
542,220
543,532
543,731
544,397
544,720
545,171
545,224
545,503
546,275
546,577
547,320
547,488
547,71
547,320
548,797
548,39
548,331
549,776
549,93
549,465
549,57
550,71
551,503
551,152
551,768
552,342
552,702
553,5
553,754
553,120
553,732
554,573
554,310
555,533
556,790
556,307
557,757
557,538
557,236
558,251
558,162
558,94
559,517
560,620
560,127
560,694
560,125
561,356
561,146
561,567
561,456
562,667
562,179
563,54
564,181
564,713
565,434
565,640
566,457
567,109
567,100
567,372
568,263
569,288
569,795
570,108
570,535
570,307
570,116
571,602
571,717
572,198
573,289
573,717
573,168
573,324
574,507
574,393
575,37
576,270
576,126
577,725
577,102
578,672
578,210
578,754
578,471
579,145
579,157
579,242
579,622
580,322
580,99
581,249
582,647
582,31
583,375
584,383
585,434
586,139
586,730
587,688
587,582
588,215
588,277
588,54
588,243
589,214
589,423
589,386
590,319
591,209
592,190
592,228
592,290
593,748
593,463
593,571
593,673
594,730
595,29
595,14
595,27
596,437
596,271
596,6
597,514
597,394
597,748
597,775
